No,date,TimeBarStart,year,month,day,hour,minute,ticker,call,strike,expiration_date,option_price,underlying_price,moneyness,days_to_ex,std_underlying,treasury_rate
1107,20220124,1:09:00 PM,2022,1,24,13,9,SPY,C,500,6/17/2022,1.6,427.08,0.85416,104,0.002179708,0.39
1108,20220124,1:11:00 PM,2022,1,24,13,11,SPY,C,500,6/17/2022,1.62,427.35,0.8547,104,0.001957964,0.39
1109,20220124,1:12:00 PM,2022,1,24,13,12,SPY,C,500,6/17/2022,1.63,427.41,0.85482,104,0.001878765,0.39
1110,20220124,1:14:00 PM,2022,1,24,13,14,SPY,C,500,6/17/2022,1.68,428.04,0.85608,104,0.001895372,0.39
1111,20220124,1:17:00 PM,2022,1,24,13,17,SPY,C,500,6/17/2022,1.7,428.625,0.85725,104,0.001085206,0.39
1112,20220124,1:18:00 PM,2022,1,24,13,18,SPY,C,500,6/17/2022,1.68,428.93,0.85786,104,0.000553478,0.39
1113,20220124,1:20:00 PM,2022,1,24,13,20,SPY,C,500,6/17/2022,1.68,428.51,0.85702,104,0.001006574,0.39
1114,20220124,1:21:00 PM,2022,1,24,13,21,SPY,C,500,6/17/2022,1.67,428.28,0.85656,104,0.001114048,0.39
1115,20220124,1:24:00 PM,2022,1,24,13,24,SPY,C,500,6/17/2022,1.57,426.88,0.85376,104,0.001791762,0.39
1116,20220124,1:25:00 PM,2022,1,24,13,25,SPY,C,500,6/17/2022,1.53,427.12,0.85424,104,0.001603863,0.39
1117,20220124,1:28:00 PM,2022,1,24,13,28,SPY,C,500,6/17/2022,1.55,426.685,0.85337,104,0.001395721,0.39
1118,20220124,1:30:00 PM,2022,1,24,13,30,SPY,C,500,6/17/2022,1.55,426.92,0.85384,104,0.0015713,0.39
1119,20220124,1:31:00 PM,2022,1,24,13,31,SPY,C,500,6/17/2022,1.59,427.26,0.85452,104,0.001720873,0.39
1120,20220124,1:34:00 PM,2022,1,24,13,34,SPY,C,500,6/17/2022,1.62,428.505,0.85701,104,0.001404142,0.39
1121,20220124,1:39:00 PM,2022,1,24,13,39,SPY,C,500,6/17/2022,1.64,428.45,0.8569,104,0.001461375,0.39
1122,20220124,1:40:00 PM,2022,1,24,13,40,SPY,C,500,6/17/2022,1.66,428.125,0.85625,104,0.001391345,0.39
1123,20220124,1:44:00 PM,2022,1,24,13,44,SPY,C,500,6/17/2022,1.61,427.535,0.85507,104,0.001673202,0.39
1124,20220124,1:46:00 PM,2022,1,24,13,46,SPY,C,500,6/17/2022,1.66,428.89,0.85778,104,0.00212784,0.39
1125,20220124,1:50:00 PM,2022,1,24,13,50,SPY,C,500,6/17/2022,1.69,430.315,0.86063,104,0.00223616,0.39
1126,20220124,1:54:00 PM,2022,1,24,13,54,SPY,C,500,6/17/2022,1.69,430.4,0.8608,104,0.002205219,0.39
1127,20220124,1:55:00 PM,2022,1,24,13,55,SPY,C,500,6/17/2022,1.68,430.2,0.8604,104,0.002152909,0.39
1128,20220124,1:56:00 PM,2022,1,24,13,56,SPY,C,500,6/17/2022,1.68,430.535,0.86107,104,0.001741812,0.39
1129,20220124,1:59:00 PM,2022,1,24,13,59,SPY,C,500,6/17/2022,1.66,431.235,0.86247,104,0.001464735,0.39
1130,20220124,2:01:00 PM,2022,1,24,14,1,SPY,C,500,6/17/2022,1.73,432.41,0.86482,104,0.001245076,0.39
1131,20220124,2:09:00 PM,2022,1,24,14,9,SPY,C,500,6/17/2022,1.71,432.125,0.86425,104,0.001424387,0.39
1132,20220124,2:13:00 PM,2022,1,24,14,13,SPY,C,500,6/17/2022,1.62,429.985,0.85997,104,0.002982741,0.39
1133,20220124,2:16:00 PM,2022,1,24,14,16,SPY,C,500,6/17/2022,1.6,429.79,0.85958,104,0.002943,0.39
1134,20220124,2:17:00 PM,2022,1,24,14,17,SPY,C,500,6/17/2022,1.59,430.085,0.86017,104,0.002812999,0.39
1135,20220124,2:21:00 PM,2022,1,24,14,21,SPY,C,500,6/17/2022,1.55,429.41,0.85882,104,0.002147358,0.39
1136,20220124,2:22:00 PM,2022,1,24,14,22,SPY,C,500,6/17/2022,1.55,428.77,0.85754,104,0.002108489,0.39
1137,20220124,2:23:00 PM,2022,1,24,14,23,SPY,C,500,6/17/2022,1.5,428.32,0.85664,104,0.000929696,0.39
1138,20220124,2:26:00 PM,2022,1,24,14,26,SPY,C,500,6/17/2022,1.55,428.575,0.85715,104,0.001119425,0.39
1139,20220124,2:30:00 PM,2022,1,24,14,30,SPY,C,500,6/17/2022,1.54,429.63,0.85926,104,0.00173051,0.39
1140,20220124,2:37:00 PM,2022,1,24,14,37,SPY,C,500,6/17/2022,1.46,427.285,0.85457,104,0.002943035,0.39
1141,20220124,2:44:00 PM,2022,1,24,14,44,SPY,C,500,6/17/2022,1.45,427.185,0.85437,104,0.002943073,0.39
1142,20220124,2:46:00 PM,2022,1,24,14,46,SPY,C,500,6/17/2022,1.43,426.59,0.85318,104,0.002956165,0.39
1143,20220124,2:48:00 PM,2022,1,24,14,48,SPY,C,500,6/17/2022,1.4,427.06,0.85412,104,0.003024059,0.39
1144,20220124,2:49:00 PM,2022,1,24,14,49,SPY,C,500,6/17/2022,1.47,428.26,0.85652,104,0.003117769,0.39
1145,20220124,2:54:00 PM,2022,1,24,14,54,SPY,C,500,6/17/2022,1.52,429.075,0.85815,104,0.001674681,0.39
1146,20220124,2:57:00 PM,2022,1,24,14,57,SPY,C,500,6/17/2022,1.51,428.815,0.85763,104,0.00174112,0.39
1147,20220124,3:00:00 PM,2022,1,24,15,0,SPY,C,500,6/17/2022,1.62,431.265,0.86253,104,0.002338941,0.39
1148,20220124,3:04:00 PM,2022,1,24,15,4,SPY,C,500,6/17/2022,1.65,430.795,0.86159,104,0.002760006,0.39
1149,20220124,3:10:00 PM,2022,1,24,15,10,SPY,C,500,6/17/2022,1.62,431.89,0.86378,104,0.002736679,0.39
1150,20220124,3:11:00 PM,2022,1,24,15,11,SPY,C,500,6/17/2022,1.7,432.11,0.86422,104,0.002780495,0.39
1151,20220124,3:15:00 PM,2022,1,24,15,15,SPY,C,500,6/17/2022,1.75,433.275,0.86655,104,0.002564612,0.39
1152,20220124,3:17:00 PM,2022,1,24,15,17,SPY,C,500,6/17/2022,1.75,432.325,0.86465,104,0.002166172,0.39
1153,20220124,3:18:00 PM,2022,1,24,15,18,SPY,C,500,6/17/2022,1.74,432.225,0.86445,104,0.002039679,0.39
1154,20220124,3:19:00 PM,2022,1,24,15,19,SPY,C,500,6/17/2022,1.64,431.505,0.86301,104,0.001936995,0.39
1155,20220124,3:24:00 PM,2022,1,24,15,24,SPY,C,500,6/17/2022,1.74,432.89,0.86578,104,0.002477259,0.39
1156,20220124,3:27:00 PM,2022,1,24,15,27,SPY,C,500,6/17/2022,1.7,432.59,0.86518,104,0.002116804,0.39
1157,20220124,3:33:00 PM,2022,1,24,15,33,SPY,C,500,6/17/2022,1.88,435.75,0.8715,104,0.003688232,0.39
1158,20220124,3:34:00 PM,2022,1,24,15,34,SPY,C,500,6/17/2022,1.86,436.195,0.87239,104,0.003574829,0.39
1159,20220124,3:35:00 PM,2022,1,24,15,35,SPY,C,500,6/17/2022,1.92,436.32,0.87264,104,0.003181815,0.39
1160,20220124,3:36:00 PM,2022,1,24,15,36,SPY,C,500,6/17/2022,1.83,435.565,0.87113,104,0.003546084,0.39
1161,20220124,3:37:00 PM,2022,1,24,15,37,SPY,C,500,6/17/2022,1.9,436.19,0.87238,104,0.00338023,0.39
1162,20220124,3:42:00 PM,2022,1,24,15,42,SPY,C,500,6/17/2022,1.93,435.2,0.8704,104,0.001659322,0.39
1163,20220124,3:44:00 PM,2022,1,24,15,44,SPY,C,500,6/17/2022,1.83,435.295,0.87059,104,0.001539917,0.39
1164,20220124,3:45:00 PM,2022,1,24,15,45,SPY,C,500,6/17/2022,1.87,436.32,0.87264,104,0.001987266,0.39
1165,20220124,3:47:00 PM,2022,1,24,15,47,SPY,C,500,6/17/2022,2,437.685,0.87537,104,0.00211263,0.39
1166,20220124,3:49:00 PM,2022,1,24,15,49,SPY,C,500,6/17/2022,1.98,436.86,0.87372,104,0.002429258,0.39
1167,20220124,3:50:00 PM,2022,1,24,15,50,SPY,C,500,6/17/2022,2.1,438.31,0.87662,104,0.002222922,0.39
1168,20220124,3:51:00 PM,2022,1,24,15,51,SPY,C,500,6/17/2022,2.13,438.825,0.87765,104,0.00213218,0.39
1169,20220124,3:53:00 PM,2022,1,24,15,53,SPY,C,500,6/17/2022,2.15,440.055,0.88011,104,0.002179764,0.39
1170,20220124,3:54:00 PM,2022,1,24,15,54,SPY,C,500,6/17/2022,2.2,439.035,0.87807,104,0.002610766,0.39
1171,20220124,3:57:00 PM,2022,1,24,15,57,SPY,C,500,6/17/2022,2.1,439.315,0.87863,104,0.002220536,0.39
1172,20220124,3:58:00 PM,2022,1,24,15,58,SPY,C,500,6/17/2022,2.21,439.93,0.87986,104,0.001886899,0.39
1173,20220124,3:59:00 PM,2022,1,24,15,59,SPY,C,500,6/17/2022,2.05,439.86,0.87972,104,0.001904178,0.39
1174,20220124,4:04:00 PM,2022,1,24,16,4,SPY,C,500,6/17/2022,2.09,439.555,0.87911,104,0.001413206,0.39
1175,20220124,4:05:00 PM,2022,1,24,16,5,SPY,C,500,6/17/2022,2.09,438.95,0.8779,104,0.001090842,0.39
1176,20220124,4:12:00 PM,2022,1,24,16,12,SPY,C,500,6/17/2022,2.15,439.61,0.87922,104,0.001277701,0.39
1177,20220124,4:14:00 PM,2022,1,24,16,14,SPY,C,500,6/17/2022,2.25,439.99,0.87998,104,0.001162398,0.39
1178,20220125,9:30:00 AM,2022,1,25,9,30,SPY,C,500,6/17/2022,1.9,433.035,0.86607,103,0.007196256,0.39
1179,20220125,9:31:00 AM,2022,1,25,9,31,SPY,C,500,6/17/2022,1.86,433.6,0.8672,103,0.007415577,0.39
1180,20220125,9:33:00 AM,2022,1,25,9,33,SPY,C,500,6/17/2022,1.81,433.545,0.86709,103,0.007492087,0.39
1181,20220125,9:35:00 AM,2022,1,25,9,35,SPY,C,500,6/17/2022,1.91,433.3,0.8666,103,0.007272932,0.39
1182,20220125,9:36:00 AM,2022,1,25,9,36,SPY,C,500,6/17/2022,1.86,433.925,0.86785,103,0.007351223,0.39
1183,20220125,9:38:00 AM,2022,1,25,9,38,SPY,C,500,6/17/2022,1.88,433.395,0.86679,103,0.001169526,0.39
1184,20220125,9:41:00 AM,2022,1,25,9,41,SPY,C,500,6/17/2022,1.82,432.16,0.86432,103,0.001567071,0.39
1185,20220125,9:42:00 AM,2022,1,25,9,42,SPY,C,500,6/17/2022,1.87,432.54,0.86508,103,0.001711275,0.39
1186,20220125,9:43:00 AM,2022,1,25,9,43,SPY,C,500,6/17/2022,1.84,432.27,0.86454,103,0.001712361,0.39
1187,20220125,9:44:00 AM,2022,1,25,9,44,SPY,C,500,6/17/2022,1.78,432.175,0.86435,103,0.0013753,0.39
1188,20220125,9:45:00 AM,2022,1,25,9,45,SPY,C,500,6/17/2022,1.72,430.73,0.86146,103,0.001797698,0.39
1189,20220125,9:47:00 AM,2022,1,25,9,47,SPY,C,500,6/17/2022,1.76,430.595,0.86119,103,0.001570463,0.39
1190,20220125,9:52:00 AM,2022,1,25,9,52,SPY,C,500,6/17/2022,1.71,429.175,0.85835,103,0.001614523,0.39
1191,20220125,9:53:00 AM,2022,1,25,9,53,SPY,C,500,6/17/2022,1.7,428.87,0.85774,103,0.001602418,0.39
1192,20220125,9:54:00 AM,2022,1,25,9,54,SPY,C,500,6/17/2022,1.58,428.545,0.85709,103,0.0015035,0.39
1193,20220125,9:55:00 AM,2022,1,25,9,55,SPY,C,500,6/17/2022,1.65,428.97,0.85794,103,0.001556766,0.39
1194,20220125,9:58:00 AM,2022,1,25,9,58,SPY,C,500,6/17/2022,1.68,429.095,0.85819,103,0.001627619,0.39
1195,20220125,10:00:00 AM,2022,1,25,10,0,SPY,C,500,6/17/2022,1.68,429.25,0.8585,103,0.000753666,0.39
1196,20220125,10:03:00 AM,2022,1,25,10,3,SPY,C,500,6/17/2022,1.6,427.66,0.85532,103,0.00186454,0.39
1197,20220125,10:04:00 AM,2022,1,25,10,4,SPY,C,500,6/17/2022,1.6,427.705,0.85541,103,0.001881924,0.39
1198,20220125,10:05:00 AM,2022,1,25,10,5,SPY,C,500,6/17/2022,1.6,427.62,0.85524,103,0.001732653,0.39
1199,20220125,10:07:00 AM,2022,1,25,10,7,SPY,C,500,6/17/2022,1.64,427.6,0.8552,103,0.001693911,0.39
1200,20220125,10:09:00 AM,2022,1,25,10,9,SPY,C,500,6/17/2022,1.65,428.63,0.85726,103,0.002188804,0.39
1201,20220125,10:13:00 AM,2022,1,25,10,13,SPY,C,500,6/17/2022,1.67,428.86,0.85772,103,0.00106879,0.39
1202,20220125,10:18:00 AM,2022,1,25,10,18,SPY,C,500,6/17/2022,1.69,429.86,0.85972,103,0.001275297,0.39
1203,20220125,10:35:00 AM,2022,1,25,10,35,SPY,C,500,6/17/2022,1.78,431.945,0.86389,103,0.001919087,0.39
1204,20220125,10:44:00 AM,2022,1,25,10,44,SPY,C,500,6/17/2022,1.8,433.04,0.86608,103,0.001533948,0.39
1205,20220125,10:45:00 AM,2022,1,25,10,45,SPY,C,500,6/17/2022,1.84,433.035,0.86607,103,0.001916856,0.39
1206,20220125,10:46:00 AM,2022,1,25,10,46,SPY,C,500,6/17/2022,1.81,432.58,0.86516,103,0.002319085,0.39
1207,20220125,10:47:00 AM,2022,1,25,10,47,SPY,C,500,6/17/2022,1.82,432.855,0.86571,103,0.002333238,0.39
1208,20220125,10:49:00 AM,2022,1,25,10,49,SPY,C,500,6/17/2022,1.85,433.72,0.86744,103,0.001462441,0.39
1209,20220125,10:51:00 AM,2022,1,25,10,51,SPY,C,500,6/17/2022,1.88,433.43,0.86686,103,0.00120267,0.39
1210,20220125,10:54:00 AM,2022,1,25,10,54,SPY,C,500,6/17/2022,1.85,432.21,0.86442,103,0.001813112,0.39
1211,20220125,10:58:00 AM,2022,1,25,10,58,SPY,C,500,6/17/2022,1.74,431.05,0.8621,103,0.002090098,0.39
1212,20220125,10:59:00 AM,2022,1,25,10,59,SPY,C,500,6/17/2022,1.78,431.12,0.86224,103,0.002023766,0.39
1213,20220125,11:00:00 AM,2022,1,25,11,0,SPY,C,500,6/17/2022,1.81,431.115,0.86223,103,0.001445688,0.39
1214,20220125,11:01:00 AM,2022,1,25,11,1,SPY,C,500,6/17/2022,1.79,430.955,0.86191,103,0.001478934,0.39
1215,20220125,11:04:00 AM,2022,1,25,11,4,SPY,C,500,6/17/2022,1.82,431.65,0.8633,103,0.001551987,0.39
1216,20220125,11:06:00 AM,2022,1,25,11,6,SPY,C,500,6/17/2022,1.75,431.4,0.8628,103,0.000861427,0.39
1217,20220125,11:07:00 AM,2022,1,25,11,7,SPY,C,500,6/17/2022,1.79,430.685,0.86137,103,0.00118516,0.39
1218,20220125,11:09:00 AM,2022,1,25,11,9,SPY,C,500,6/17/2022,1.78,430.72,0.86144,103,0.001189596,0.39
1219,20220125,11:13:00 AM,2022,1,25,11,13,SPY,C,500,6/17/2022,1.73,430.02,0.86004,103,0.001359334,0.39
1220,20220125,11:27:00 AM,2022,1,25,11,27,SPY,C,500,6/17/2022,1.8,431.605,0.86321,103,0.002197391,0.39
1221,20220125,11:31:00 AM,2022,1,25,11,31,SPY,C,500,6/17/2022,1.75,431.19,0.86238,103,0.0022282,0.39
1222,20220125,11:36:00 AM,2022,1,25,11,36,SPY,C,500,6/17/2022,1.67,430.36,0.86072,103,0.002277743,0.39
1223,20220125,11:37:00 AM,2022,1,25,11,37,SPY,C,500,6/17/2022,1.65,429.89,0.85978,103,0.002308342,0.39
1224,20220125,11:40:00 AM,2022,1,25,11,40,SPY,C,500,6/17/2022,1.6,429.615,0.85923,103,0.002216051,0.39
1225,20220125,11:48:00 AM,2022,1,25,11,48,SPY,C,500,6/17/2022,1.72,430.96,0.86192,103,0.001974241,0.39
1226,20220125,11:53:00 AM,2022,1,25,11,53,SPY,C,500,6/17/2022,1.75,431.48,0.86296,103,0.002029272,0.39
1227,20220125,11:57:00 AM,2022,1,25,11,57,SPY,C,500,6/17/2022,1.7,429.895,0.85979,103,0.00255563,0.39
1228,20220125,12:02:00 PM,2022,1,25,12,2,SPY,C,500,6/17/2022,1.65,429.72,0.85944,103,0.002514794,0.39
1229,20220125,12:04:00 PM,2022,1,25,12,4,SPY,C,500,6/17/2022,1.7,430.93,0.86186,103,0.002781964,0.39
1230,20220125,12:05:00 PM,2022,1,25,12,5,SPY,C,500,6/17/2022,1.76,431.22,0.86244,103,0.002419784,0.39
1231,20220125,12:07:00 PM,2022,1,25,12,7,SPY,C,500,6/17/2022,1.76,431.925,0.86385,103,0.002474691,0.39
1232,20220125,12:08:00 PM,2022,1,25,12,8,SPY,C,500,6/17/2022,1.74,431.86,0.86372,103,0.001329752,0.39
1233,20220125,12:09:00 PM,2022,1,25,12,9,SPY,C,500,6/17/2022,1.75,431.6,0.8632,103,0.001380055,0.39
1234,20220125,12:16:00 PM,2022,1,25,12,16,SPY,C,500,6/17/2022,1.65,430.37,0.86074,103,0.001680581,0.39
1235,20220125,12:32:00 PM,2022,1,25,12,32,SPY,C,500,6/17/2022,1.71,431.115,0.86223,103,0.001881829,0.39
1236,20220125,1:01:00 PM,2022,1,25,13,1,SPY,C,500,6/17/2022,1.65,430.79,0.86158,103,0.001635038,0.39
1237,20220125,1:05:00 PM,2022,1,25,13,5,SPY,C,500,6/17/2022,1.65,430.72,0.86144,103,0.001634359,0.39
1238,20220125,1:06:00 PM,2022,1,25,13,6,SPY,C,500,6/17/2022,1.64,430.97,0.86194,103,0.001704895,0.39
1239,20220125,1:07:00 PM,2022,1,25,13,7,SPY,C,500,6/17/2022,1.64,430.42,0.86084,103,0.00117835,0.39
1240,20220125,1:23:00 PM,2022,1,25,13,23,SPY,C,500,6/17/2022,1.64,431.69,0.86338,103,0.001651365,0.39
1241,20220125,1:25:00 PM,2022,1,25,13,25,SPY,C,500,6/17/2022,1.62,432.71,0.86542,103,0.001754367,0.39
1242,20220125,1:27:00 PM,2022,1,25,13,27,SPY,C,500,6/17/2022,1.69,433.14,0.86628,103,0.001654122,0.39
1243,20220125,1:30:00 PM,2022,1,25,13,30,SPY,C,500,6/17/2022,1.67,433.335,0.86667,103,0.001665771,0.39
1244,20220125,1:33:00 PM,2022,1,25,13,33,SPY,C,500,6/17/2022,1.73,434.06,0.86812,103,0.001007955,0.39
1245,20220125,1:40:00 PM,2022,1,25,13,40,SPY,C,500,6/17/2022,1.72,434.27,0.86854,103,0.000820568,0.39
1246,20220125,1:47:00 PM,2022,1,25,13,47,SPY,C,500,6/17/2022,1.7,434.655,0.86931,103,0.000495508,0.39
1247,20220125,1:52:00 PM,2022,1,25,13,52,SPY,C,500,6/17/2022,1.8,435.745,0.87149,103,0.000881385,0.39
1248,20220125,1:54:00 PM,2022,1,25,13,54,SPY,C,500,6/17/2022,1.85,435.955,0.87191,103,0.000874723,0.39
1249,20220125,2:04:00 PM,2022,1,25,14,4,SPY,C,500,6/17/2022,1.89,435.42,0.87084,103,0.001330799,0.39
1250,20220125,2:08:00 PM,2022,1,25,14,8,SPY,C,500,6/17/2022,1.87,435.705,0.87141,103,0.001328408,0.39
1251,20220125,2:13:00 PM,2022,1,25,14,13,SPY,C,500,6/17/2022,1.95,436.84,0.87368,103,0.001596655,0.39
1252,20220125,2:14:00 PM,2022,1,25,14,14,SPY,C,500,6/17/2022,1.93,436.84,0.87368,103,0.001386387,0.39
1253,20220125,2:16:00 PM,2022,1,25,14,16,SPY,C,500,6/17/2022,1.91,437.085,0.87417,103,0.001386538,0.39
1254,20220125,2:26:00 PM,2022,1,25,14,26,SPY,C,500,6/17/2022,1.96,437.41,0.87482,103,0.000989427,0.39
1255,20220125,2:32:00 PM,2022,1,25,14,32,SPY,C,500,6/17/2022,1.97,436.97,0.87394,103,0.001320907,0.39
1256,20220125,2:39:00 PM,2022,1,25,14,39,SPY,C,500,6/17/2022,1.95,437.18,0.87436,103,0.000705138,0.39
1257,20220125,2:42:00 PM,2022,1,25,14,42,SPY,C,500,6/17/2022,2.01,438.105,0.87621,103,0.001108031,0.39
1258,20220125,2:45:00 PM,2022,1,25,14,45,SPY,C,500,6/17/2022,2.04,438.545,0.87709,103,0.001123853,0.39
1259,20220125,2:47:00 PM,2022,1,25,14,47,SPY,C,500,6/17/2022,2.13,438.5,0.877,103,0.001172238,0.39
1260,20220125,2:49:00 PM,2022,1,25,14,49,SPY,C,500,6/17/2022,2,438.36,0.87672,103,0.000975681,0.39
1261,20220125,2:51:00 PM,2022,1,25,14,51,SPY,C,500,6/17/2022,2.06,438.57,0.87714,103,0.000975742,0.39
1262,20220125,2:52:00 PM,2022,1,25,14,52,SPY,C,500,6/17/2022,2.08,438.815,0.87763,103,0.000533323,0.39
1263,20220125,2:53:00 PM,2022,1,25,14,53,SPY,C,500,6/17/2022,2.1,438.975,0.87795,103,0.000385594,0.39
1264,20220125,2:57:00 PM,2022,1,25,14,57,SPY,C,500,6/17/2022,2.15,439.615,0.87923,103,0.000634572,0.39
1265,20220125,3:01:00 PM,2022,1,25,15,1,SPY,C,500,6/17/2022,2.07,438.77,0.87754,103,0.001256852,0.39
1266,20220125,3:04:00 PM,2022,1,25,15,4,SPY,C,500,6/17/2022,2.02,438.48,0.87696,103,0.00129363,0.39
1267,20220125,3:07:00 PM,2022,1,25,15,7,SPY,C,500,6/17/2022,2,437.34,0.87468,103,0.001650072,0.39
1268,20220125,3:10:00 PM,2022,1,25,15,10,SPY,C,500,6/17/2022,1.98,437.155,0.87431,103,0.001561584,0.39
1269,20220125,3:18:00 PM,2022,1,25,15,18,SPY,C,500,6/17/2022,2.07,438.185,0.87637,103,0.001904531,0.39
1270,20220125,3:22:00 PM,2022,1,25,15,22,SPY,C,500,6/17/2022,2.01,437.5,0.875,103,0.001850601,0.39
1271,20220125,3:24:00 PM,2022,1,25,15,24,SPY,C,500,6/17/2022,2.03,436.72,0.87344,103,0.001929477,0.39
1272,20220125,3:25:00 PM,2022,1,25,15,25,SPY,C,500,6/17/2022,1.98,436.07,0.87214,103,0.001723688,0.39
1273,20220125,3:26:00 PM,2022,1,25,15,26,SPY,C,500,6/17/2022,1.95,435.92,0.87184,103,0.001725851,0.39
1274,20220125,3:27:00 PM,2022,1,25,15,27,SPY,C,500,6/17/2022,1.96,436.055,0.87211,103,0.000909786,0.39
1275,20220125,3:28:00 PM,2022,1,25,15,28,SPY,C,500,6/17/2022,1.93,435.415,0.87083,103,0.000895192,0.39
1276,20220125,3:30:00 PM,2022,1,25,15,30,SPY,C,500,6/17/2022,1.87,435.39,0.87078,103,0.000826004,0.39
1277,20220125,3:31:00 PM,2022,1,25,15,31,SPY,C,500,6/17/2022,1.9,435.24,0.87048,103,0.000664339,0.39
1278,20220125,3:32:00 PM,2022,1,25,15,32,SPY,C,500,6/17/2022,1.91,435.13,0.87026,103,0.000666852,0.39
1279,20220125,3:33:00 PM,2022,1,25,15,33,SPY,C,500,6/17/2022,1.9,435.015,0.87003,103,0.000563613,0.39
1280,20220125,3:34:00 PM,2022,1,25,15,34,SPY,C,500,6/17/2022,1.91,435.02,0.87004,103,0.000150953,0.39
1281,20220125,3:35:00 PM,2022,1,25,15,35,SPY,C,500,6/17/2022,1.88,435.03,0.87006,103,0.000170493,0.39
1282,20220125,3:36:00 PM,2022,1,25,15,36,SPY,C,500,6/17/2022,1.86,434.37,0.86874,103,0.000639598,0.39
1283,20220125,3:39:00 PM,2022,1,25,15,39,SPY,C,500,6/17/2022,1.92,435.965,0.87193,103,0.00194387,0.39
1284,20220125,3:41:00 PM,2022,1,25,15,41,SPY,C,500,6/17/2022,1.92,435.985,0.87197,103,0.001922805,0.39
1285,20220125,3:43:00 PM,2022,1,25,15,43,SPY,C,500,6/17/2022,1.9,435.82,0.87164,103,0.001952565,0.39
1286,20220125,3:44:00 PM,2022,1,25,15,44,SPY,C,500,6/17/2022,1.93,435.725,0.87145,103,0.001966168,0.39
1287,20220125,3:45:00 PM,2022,1,25,15,45,SPY,C,500,6/17/2022,1.94,436.22,0.87244,103,0.001683872,0.39
1288,20220125,3:46:00 PM,2022,1,25,15,46,SPY,C,500,6/17/2022,1.92,436.045,0.87209,103,0.000639839,0.39
1289,20220125,3:47:00 PM,2022,1,25,15,47,SPY,C,500,6/17/2022,1.93,436.58,0.87316,103,0.000832886,0.39
1290,20220125,3:48:00 PM,2022,1,25,15,48,SPY,C,500,6/17/2022,1.9,435.365,0.87073,103,0.001622768,0.39
1291,20220125,3:49:00 PM,2022,1,25,15,49,SPY,C,500,6/17/2022,1.87,435.39,0.87078,103,0.001627006,0.39
1292,20220125,3:50:00 PM,2022,1,25,15,50,SPY,C,500,6/17/2022,1.85,434.85,0.8697,103,0.001498409,0.39
1293,20220125,3:51:00 PM,2022,1,25,15,51,SPY,C,500,6/17/2022,1.82,434.59,0.86918,103,0.001493539,0.39
1294,20220125,3:53:00 PM,2022,1,25,15,53,SPY,C,500,6/17/2022,1.77,433.925,0.86785,103,0.001067518,0.39
1295,20220125,3:54:00 PM,2022,1,25,15,54,SPY,C,500,6/17/2022,1.73,433.805,0.86761,103,0.00066011,0.39
1296,20220125,3:55:00 PM,2022,1,25,15,55,SPY,C,500,6/17/2022,1.78,434.73,0.86946,103,0.001449376,0.39
1297,20220125,3:57:00 PM,2022,1,25,15,57,SPY,C,500,6/17/2022,1.81,434.4,0.8688,103,0.001386141,0.39
1298,20220125,3:58:00 PM,2022,1,25,15,58,SPY,C,500,6/17/2022,1.8,434.655,0.86931,103,0.001403629,0.39
1299,20220125,3:59:00 PM,2022,1,25,15,59,SPY,C,500,6/17/2022,1.77,433.995,0.86799,103,0.001400373,0.39
1300,20220125,4:01:00 PM,2022,1,25,16,1,SPY,C,500,6/17/2022,1.75,434.18,0.86836,103,0.001396798,0.39
1301,20220125,4:02:00 PM,2022,1,25,16,2,SPY,C,500,6/17/2022,1.73,433.365,0.86673,103,0.001113338,0.39
1302,20220125,4:03:00 PM,2022,1,25,16,3,SPY,C,500,6/17/2022,1.7,433.375,0.86675,103,0.001144865,0.39
1303,20220125,4:06:00 PM,2022,1,25,16,6,SPY,C,500,6/17/2022,1.6,432.785,0.86557,103,0.001019039,0.39
1304,20220125,4:10:00 PM,2022,1,25,16,10,SPY,C,500,6/17/2022,1.61,432.815,0.86563,103,0.001010504,0.39
1305,20220126,9:30:00 AM,2022,1,26,9,30,SPY,C,500,6/17/2022,2.25,440.78,0.88156,102,0.008623971,0.4
1306,20220126,9:31:00 AM,2022,1,26,9,31,SPY,C,500,6/17/2022,2.16,440.19,0.88038,102,0.008550072,0.4
1307,20220126,9:32:00 AM,2022,1,26,9,32,SPY,C,500,6/17/2022,2.16,439.71,0.87942,102,0.008665893,0.4
1308,20220126,9:33:00 AM,2022,1,26,9,33,SPY,C,500,6/17/2022,2.1,439.335,0.87867,102,0.008605612,0.4
1309,20220126,9:34:00 AM,2022,1,26,9,34,SPY,C,500,6/17/2022,2.12,439.355,0.87871,102,0.008607671,0.4
1310,20220126,9:35:00 AM,2022,1,26,9,35,SPY,C,500,6/17/2022,2.09,438.945,0.87789,102,0.000525374,0.4
1311,20220126,9:36:00 AM,2022,1,26,9,36,SPY,C,500,6/17/2022,2.06,439.17,0.87834,102,0.000703047,0.4
1312,20220126,9:37:00 AM,2022,1,26,9,37,SPY,C,500,6/17/2022,2.14,439.615,0.87923,102,0.000848602,0.4
1313,20220126,9:38:00 AM,2022,1,26,9,38,SPY,C,500,6/17/2022,2.11,439.2,0.8784,102,0.000871039,0.4
